"full_name",equinox,q,e,i,w,om,tp,epoch,M1,K1,diameter,GM,rot_per,albedo,BV,spec_T
"   48P/Johnson",J2000,2.302340810413068,.3678139209714429,13.66065688238793,207.8320881617276,117.2876041559334,2455833.482377712278,2455245.5,9.8,14.5,5.74,,,,,
"   49P/Arend-Rigaux",J2000,1.423830251804429,.6003391501079076,19.05041403558801,332.7905343593407,118.8764387654911,2455853.578961604217,2455876.5,14.3,5.5,8.48,,13.45,0.028,,
"   50P/Arend",J2000,1.921520933657247,.5299618613829373,19.16246661506524,49.01181425355765,355.3248811961676,2454406.117067353551,2455285.5,13.8,9.25,1.9,,,,,
"   51P/Harrington",J2000,1.699111770189654,.5420451652003949,5.423651904070583,269.1635641515291,83.71771047129802,2457246.911296064427,2457925.5,18.6,4.5,4.8,,,,,
"   51P/Harrington-A",J2000,1.568096864999769,.5620663599153678,8.654956945930117,233.587839407905,119.1877795469232,2452066.193347687348,2451677.5,10.6,15.,4.8,,,,,
"   51P/Harrington-D",J2000,1.697254316817907,.542449283991264,5.425130539472045,269.2318496152992,83.68268363141401,2459855.208008492353,2458624.5,18.5,5.75,,,,,,
"   52P/Harrington-Abell",J2000,1.775053615559263,.540048863643431,10.23176237340895,139.6607051308085,336.8356805332962,2456723.856605460825,2457578.5,11.8,16.,2.6,,,,,
"   53P/Van Biesbroeck",J2000,2.426330188840835,.5510595323865437,6.611181539472008,134.2640128464163,148.8981972836558,2457509.314299810422,2455790.5,10.0,9.75,6.66,,,,,
"   54P/de Vico-Swift-NEAT",J2000,2.172011351930537,.4262475375284139,6.068745418352728,1.797757214803525,358.8531354931497,2455163.699460994561,2455212.5,16.9,4.5,,,,,,
"   55P/Tempel-Tuttle",J2000,0.976427915467506,0.905552720972412,162.486575379434,172.5002736828059,235.270989149082,2450872.597734112361,2451040.5,10.,25.0,3.6,,,0.06,,
"   56P/Slaughter-Burnham",J2000,2.505870857769266,.5072970112036211,8.147198340282092,44.21746328766183,346.037613920107,2457587.582114858851,2456516.5,9.3,14.75,3.12,,,,,
"   57P/duToit-Neujmin-Delporte",J2000,1.725652250476091,.499810044289089,2.848602227225731,115.131733625689,188.8087734958779,2457165.012217314836,2458175.5,15.8,4.5,,,,,,
"   57P/duToit-Neujmin-Delporte-A",J2000,1.72939044107225,0.499040120360139,2.84481020036925,115.2325343233014,188.9256753142995,2452486.651241626438,2452640.5,8.5,26.0,,,,,,
"   58P/Jackson-Neujmin",J2000,1.377427201268378,.662607346522491,13.10968032401454,200.4431957768006,159.0787301689559,2458996.924110052095,2459043.5,9.1,26.75,,,,,,
"   59P/Kearns-Kwee",J2000,2.351606720811735,.4763782272378256,9.342960626491518,127.7454662545714,312.8602150427647,2454900.122219916137,2456600.5,10.4,15.25,1.58,,,,,
"   60P/Tsuchinshan 2",J2000,1.619566766899144,.538536691475378,3.608949186300423,216.4936690753554,267.6612927793719,2456061.389255260299,2457220.5,9.3,25.,,,,,,
"   61P/Shajn-Schaldach",J2000,2.114426400545613,.4254951035050915,6.006381124198923,221.9236349386363,163.0196832580829,2457297.629649842918,2457735.5,12.9,10.25,2.4,,,,,
"   62P/Tsuchinshan 1",J2000,1.383046655796686,.5978416761791688,9.709664512031893,30.31017327948105,90.27762267149949,2458073.385197950709,2457278.5,13.2,16.25,,,,,,
"   63P/Wild 1",J2000,1.950577151905188,.6509190323024351,19.77997964011996,169.0295202220291,358.0018642381609,2456393.331340104354,2456717.5,6.5,27.,2.9,,,,,
"   64P/Swift-Gehrels",J2000,1.393350481377713,.6873201673421756,8.948393464905434,97.1441968737216,300.0009794186508,2458426.411984878234,2458096.5,14.5,6.,3.2,,,,,
"   65P/Gunn",J2000,2.910102625555449,.2499463941946251,9.185270500434674,213.5576142976245,62.01706248464666,2458043.373170708352,2458186.5,10.5,8.5,10.8,,,,,
"   66P/du Toit",J2000,1.285451447234088,.7865681713017859,18.6689713312349,257.342734110419,21.99985095509755,2458258.968947685299,2456961.5,15.7,7.,,,,,,
"   67P/Churyumov-Gerasimenko",J2000,1.243265641416762,.6409081306555051,7.040294906760007,12.79824973415729,50.13557380441372,2457247.588657863465,2457305.5,12.9,7.5,3.4,662.2e-9,12.76129,,,
"   68P/Klemola",J2000,1.762060137215003,.6403445374549595,11.18434035868971,153.8357829554133,175.2997106152507,2458799.324657096617,2457453.5,11.2,11.75,4.4,,,,,
"   69P/Taylor",J2000,2.28044489083269,.4136076462475771,22.04104291598134,343.6660515249708,104.853332682677,2458560.978617441662,2457557.5,17.3,4.5,,,,,,
"   70P/Kojima",J2000,2.006588919965588,.4539395054294544,6.600130869012303,1.956504113087476,119.2704666427985,2456951.176929154408,2457135.5,12.2,11.75,3,,,,,
"   71P/Clark",J2000,1.586666263804545,.494504749101688,9.444519066362215,208.9691151233148,59.44359451637261,2457934.864984171447,2458629.5,11.1,14.25,1.36,,,,,
"   72P/Denning-Fujikawa",J2000,.780528914356161,.8204597361832054,9.23291453210614,338.4729645344689,35.43563460937888,2456850.780497399415,2457286.5,17.5,19.,,,,,,
"   73P/Schwassmann-Wachmann 3",J2000,.972178856511434,.6855224213052875,11.23695257587073,199.38905381,69.66179724003742,2457829.341814346608,2457800.5,14.3,8.,,,,,,
"   73P/Schwassmann-Wachmann 3-A",J2000,.933408224926385,.6956866904827348,11.42310238299434,198.8292944102898,69.94463197709641,2449983.425585580725,2450080.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-B",J2000,0.9391110367239190459542,0.6932855208263886126474,11.396951947033860719216,198.7994525904428,69.89247679701043,2453894.424427309021,2453880.5,15.2,8.,,,,,,
"   73P/Schwassmann-Wachmann 3-C",J2000,.9428566311694347,.6922258013072282,11.37915705677313,198.8705914205202,69.84321690348189,2455851.399686348570,2455980.5,13.2,9.,,,,,,
"   73P/Schwassmann-Wachmann 3-E",J2000,0.937436994548815,0.6938774627627,11.4056211759106,198.7732444491985,69.91710448172594,2451937.953401424047,2451920.5,10.4,15.0,,,,,,
"   73P/Schwassmann-Wachmann 3-G",J2000,0.939183930115084,0.693412971192622,11.3895622899332,198.7746010901946,69.90839960829794,2453894.596262955670,2453839.5,16.8,8.0,,,,,,
"   73P/Schwassmann-Wachmann 3-H",J2000,0.939169508544489,0.693565806671118,11.3910638961291,198.7738044969675,69.9078914114573,2453894.779987816600,2453839.5,20.2,8.0,,,,,,
"   73P/Schwassmann-Wachmann 3-J",J2000,0.939020204694954,0.691538816676964,11.380265457103,198.869444132752,69.82886017812947,2453894.650103346962,2453815.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-K",J2000,0.939076843864193,0.693543485158215,11.3910646244732,198.7896438621016,69.89734340284451,2453894.722413499868,2453839.5,20.9,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-L",J2000,0.939089394354414,0.694735674965028,11.3987127952321,198.7475944367357,69.93678268425323,2453894.828699747282,2453839.5,20.9,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-M",J2000,0.939096814670938,0.693940938277251,11.3943614399649,198.7775561198109,69.90530158146959,2453894.757155731472,2453839.5,21.0,15.0,,,,,,
"   73P/Schwassmann-Wachmann 3-N",J2000,0.939254358392007,0.692288993783599,11.3809412138733,198.7643511012408,69.89730281276252,2453894.770428668092,2453839.5,20.4,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-P",J2000,0.939159139363166,0.695575899386973,11.4054219318703,198.7241361407526,69.95619989625854,2453894.353222792217,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-Q",J2000,0.939715748283575,0.698647244447971,11.4193580973025,198.4951921977602,70.13788751331991,2453894.179447568083,2453839.5,21.5,7.5,,,,,,
"   73P/Schwassmann-Wachmann 3-R",J2000,0.939131547287258,0.694088213263508,11.3947263030202,198.769702114044,69.91308584130121,2453894.679640511567,2453839.5,19.2,8.0,,,,,,
"   73P/Schwassmann-Wachmann 3-S",J2000,1.02236657781188,0.69335823324,11.0481813428788,181.562191599204,81.99161507316578,2453895.260161931498,2453839.5,21.1,15.0,,,,,,
"   73P/Schwassmann-Wachmann 3-T",J2000,.9395596625390024,.6930133261136288,11.39839723227064,198.811273610088,69.89209753729159,2453895.356637385520,2454375.5,14.1,41.75,,,,,,
"   73P/Schwassmann-Wachmann 3-U",J2000,0.939390329396146,0.689397458779432,11.3598206486042,198.8353864788111,69.8327199189979,2453895.536242863049,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-V",J2000,.9201567092433445,.6934770489933493,11.56548048333898,203.1096750311751,66.62602797590701,2453895.159826556049,2453824.5,21.8,10.,,,,,,
"   73P/Schwassmann-Wachmann 3-W",J2000,.9391578894381527,.6982556072010587,11.42241329597308,198.6315421172845,70.04349661738824,2453894.964819511217,2453834.5,23.2,4.5,,,,,,
"   73P/Schwassmann-Wachmann 3-X",J2000,.9390478608212182,.695386878094683,11.40470428664802,198.744828613018,69.935866036,2453895.049691730906,2453838.5,21.7,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-Y",J2000,.9391640401643984,.7181092228730851,11.55279604807981,198.0116349251147,70.62872750928277,2453895.104123567904,2453828.5,23.8,4.5,,,,,,
"   73P/Schwassmann-Wachmann 3-Z",J2000,.9424466224751445,.6933525892951293,11.34370063369903,197.9084282657699,70.57690994871797,2453894.813419675293,2453830.5,22.2,10.,,,,,,
"   73P/Schwassmann-Wachmann 3-AA",J2000,0.939284534168623,0.680633878945504,11.2950649353802,199.1079394823084,69.57271647354284,2453895.666295337772,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AB",J2000,0.939166328287337,0.691246808725753,11.3731938601948,198.8169658347176,69.85894300547889,2453895.213502916651,2453856.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AC",J2000,0.939045253315126,0.695367114577502,11.4052801907194,198.7526383059272,69.93380113835332,2453895.178325950074,2453856.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AD",J2000,0.940707359529286,0.69335823324,11.3683658421522,198.3713234061079,70.21921728190907,2453895.179240222853,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AE",J2000,0.9390511810333,0.696725656659651,11.4146906889204,198.7081422587468,69.97232230057514,2453894.826187163674,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AF",J2000,0.941184912309177,0.676299018237858,11.2397327643991,198.7163902725815,69.84971349851291,2453893.514223204988,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AG",J2000,0.93903924488354,0.695781146462459,11.4075896405856,198.7052943053087,69.9589661420688,2453895.498456938248,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AH",J2000,0.942986614671515,0.69335823324,11.330632437678,197.7396253755624,70.70742060713012,2453895.129641204721,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AI",J2000,.9388931783840914,.698165609339885,11.42992480739673,198.7301308043815,69.97019181795081,2453895.200244047415,2453836.5,21.3,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AJ",J2000,.9407242836529337,.6623774763056245,11.13826366019506,199.211250770343,69.39463640910918,2453895.422572771326,2453833.5,21.3,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AK",J2000,0.937705211325409,0.69335823324,11.4294972671815,199.3256981265443,69.37619102093456,2453894.882694033521,2453839.5,18.8,30.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AL",J2000,0.938768583919104,0.699842823483816,11.4439332846419,198.7225549045438,69.97977382957781,2453894.905887442198,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AM",J2000,0.930937163724782,0.69335823324,11.5441980464116,201.0885963512684,68.11933346444872,2453894.701036959469,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AN",J2000,0.938997323738394,0.694756955270123,11.4051415712495,198.8011953376514,69.89155967192667,2453894.816178714768,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AO",J2000,0.940750162287031,0.69376877393668,11.325884937118,198.1671916364014,70.38879700338832,2453894.350601127463,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AP",J2000,0.938745428567555,0.701430092385429,11.4659092912232,198.7426204960793,69.9669785019781,2453893.109783384113,2453856.5,20.3,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AQ",J2000,0.939006436459305,0.695911908759867,11.4136956180962,198.7713164253278,69.92072504439952,2453894.400048974205,2453856.5,17.5,35.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AR",J2000,0.939204760431714,0.695799013016798,11.406522554195,198.7098465902828,69.96630167530681,2453893.310796666163,2453839.5,21.8,20.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AS",J2000,.9388251153500813,.7011056336835199,11.4618269105828,198.7219593922071,69.97647507180749,2453892.761313680198,2453852.5,20.3,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AT",J2000,0.939628790402723,0.686932227480063,11.3346206138147,198.8104065064084,69.84813048476539,2453892.788674827537,2453839.5,21.0,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AU",J2000,0.939297958829185,0.692822353452358,11.3822058521825,198.758306151452,69.91454525670791,2453894.597655416636,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AV",J2000,.9389337823888884,.69335823324,11.39736591011889,198.8600320948713,69.8670691928173,2453892.998219237872,2453839.5,23.3,4.5,,,,,,
"   73P/Schwassmann-Wachmann 3-AW",J2000,.9418417484436375,.6482479664610991,10.97729838917803,199.0907015125213,69.4794170401655,2453894.670790992546,2453846.5,21.1,10.,,,,,,
"   73P/Schwassmann-Wachmann 3-AX",J2000,0.93800953956083,0.692470126439069,11.4277852827943,199.2512703220542,69.46695211432159,2453895.998841915605,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AY",J2000,.9408412832587709,.6639784498299979,11.12606938008317,199.0210625953138,69.58711082630273,2453895.489628075099,2453846.5,20.4,10.,,,,,,
"   73P/Schwassmann-Wachmann 3-AZ",J2000,.9421262737962867,.6441287857743391,10.9281125379832,199.0403129348786,69.50004093303042,2453893.501237175355,2453847.5,21.4,10.,,,,,,
"   73P/Schwassmann-Wachmann 3-BA",J2000,0.940247790214922,0.682432921372534,11.2707509575385,198.6920225956304,69.92099750027795,2453893.044389729005,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BB",J2000,0.942420571036717,0.682432921372534,11.1901846106183,197.9285670216984,70.47094006423771,2453893.590998340458,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BC",J2000,0.938807404922457,0.700467515087574,11.4587061463897,198.7461327274749,69.95554650558832,2453893.106609153108,2453856.5,19.8,50.0,,,,,,
"   73P/Schwassmann-Wachmann 3-BD",J2000,0.946155583556335,0.682439213725336,10.9745482605982,196.4631309954056,71.41848296987524,2453892.675337964024,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BE",J2000,0.939421340921746,0.682439213725336,11.3165548004854,199.0041336556026,69.69353534875259,2453893.475101173817,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BF",J2000,0.939574293907841,0.685673899484921,11.3219762595877,198.8097995413545,69.83455705491185,2453893.563638436847,2453856.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BG",J2000,0.939341834446035,0.684754805524033,11.3245005390743,198.954825666221,69.72079451789067,2453895.307084461508,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BH",J2000,0.939816246820806,0.682439213725336,11.2894062349653,198.8380687888751,69.80392620641391,2453895.152613838586,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BI",J2000,0.939765097396971,0.682462679481376,11.3004575322101,198.9127973517095,69.75258615452337,2453895.225542829642,2453856.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BJ",J2000,0.939252920798806,0.691094488235562,11.370228917327,198.7979116113036,69.87876451740438,2453895.186396798654,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BK",J2000,0.939266635740712,0.691542805405763,11.3707772083427,198.7753879911289,69.89745388065928,2453895.397088011367,2453839.5,23.7,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-BL",J2000,0.939099661465389,0.696223718867002,11.4093615023607,198.699429249213,69.97335799061499,2453895.363387102140,2453839.5,22.4,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-BM",J2000,0.939756862869674,0.682439213725336,11.2943325652082,198.8613490413005,69.77558820073149,2453895.516316536441,2453839.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BN",J2000,0.939185744588995,0.691771506515135,11.3774492573962,198.794770559419,69.88153448038356,2453894.712391113391,2453856.5,21.3,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-BO",J2000,0.939219068906999,0.691827563127927,11.3761572743389,198.7715535759656,69.89197757406906,2453894.771569301961,2453856.5,22.9,20.0,,,,,,
"   73P/Schwassmann-Wachmann 3-BP",J2000,0.939783267683454,0.682453453655532,11.2907748415971,198.8488389130481,69.81061092752898,2453894.891774901691,2453856.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BQ",J2000,0.939155663545736,0.692453880247705,11.3882612457051,198.8198463106619,69.8657752054544,2453894.800427110940,2453856.5,20.8,10.0,,,,,,
"   73P/Schwassmann-Wachmann 3-BR",J2000,0.939601786160311,0.685154134205868,11.3192478294503,198.8412924261245,69.82671174634405,2453892.736477571445,2453856.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BS",J2000,0.938948671781629,0.698573546172044,11.444464486684,198.7685231571228,69.93999714325663,2453892.277919169177,2453856.5,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BT",J2000,.9719767582079062,.6856345051905101,11.23833447259341,199.3494423523701,69.65683849488195,2457829.320684447972,2457821.5,13.3,15.25,,,,,,
"   73P/Schwassmann-Wachmann 3-BU",J2000,.9597414569932171,.667699930328248,11.0540669226366,199.8471547934123,70.7423094585737,2459816.330614366035,2459786.5,19.1,10.,,,,,,
"   73P/Schwassmann-Wachmann 3-BV",J2000,.9738558940161054,.6892422663069084,11.23924309026957,199.3867758972684,69.52342995285947,2459816.495153236463,2459790.5,19.0,10.,,,,,,
"   73P/Schwassmann-Wachmann 3-BW",J2000,1.000505668009456,.7777589719994189,11.61305401373503,198.6812927374699,67.33215549548169,2459816.935164041100,2459806.5,20.0,10.,,,,,,
"   73P/Schwassmann-Wachmann 3-BX",J2000,.9741630733757763,.6873483911192525,11.25884703425679,199.3793600692895,69.49469992684112,2459816.816719802110,2459808.5,19.4,10.,,,,,,
"   73P/Schwassmann-Wachmann 3-BY",J2000,.9710434009600645,.6799348982516616,11.19801828528293,199.4623320965036,69.76795232112629,2459815.784310810518,2459807.5,19.3,10.,,,,,,
"   74P/Smirnova-Chernykh",J2000,3.550229171965944,.1477215183767737,6.651038807537222,86.57844422575022,77.08419922220791,2455039.208212125789,2456235.5,6.8,14.,4.46,,,,,
"   75D/Kohoutek",J2000,1.78465693964704,0.496307395647225,5.90720925939778,175.8017246617871,269.6860945460317,2449533.398480115606,2449520.5,10.5,10.0,4.6,,,,,
"   76P/West-Kohoutek-Ikemura",J2000,1.602123469751543,.5384170227527965,30.47514481422379,.04843890903943888,84.11256439148536,2456420.535184368226,2455628.5,15.4,10.25,0.66,,,,,
"   77P/Longmore",J2000,2.33300675189155,.3541884234361041,24.34166334606224,196.9616689369937,14.89082988651348,2457523.034246156964,2456632.5,9.1,14.75,8.2,,,,,
"   78P/Gehrels 2",J2000,2.011536547242388,.461637372748463,6.252696505134401,192.7558599464267,210.5626757533421,2455938.604936700757,2456987.5,9.0,13.25,,,,,,
"   79P/du Toit-Hartley",J2000,1.230504097618105,.5940852746390944,2.893178304077592,253.2696876465822,307.8386464761982,2454614.911432973460,2454391.5,17.4,4.5,2.8,,,,,
"   79P/du Toit-Hartley-A",J2000,1.194750809922003,.6023273293368896,2.944088531604184,251.5747726566037,309.3824696459872,2445058.943087154663,2445045.5,16.9,10.,,,,,,
"   79P/du Toit-Hartley-B",J2000,1.193726737476237,.5996133080988838,2.936085459940086,251.7224341773509,309.3093453631898,2445059.412363622874,2445018.5,17.5,10.,,,,,,
"   80P/Peters-Hartley",J2000,1.611798744244297,.5993980769227218,29.93031930287708,339.1634123560768,259.8459665252867,2456971.762194362879,2457837.5,11.8,15.75,,,,,,
"   81P/Wild 2",J2000,1.595722265966137,.5374283676958201,3.237059411916908,41.72606130470703,136.1108762085314,2459929.274981133688,2458784.5,9.8,12.5,4.0,,,,,
"   82P/Gehrels 3",J2000,3.625705145656267,.1232542077837754,1.126554815725817,227.4956617541502,239.5914610958287,2452151.788084331350,2452484.5,7.6,18.5,1.46,,,,,
"   83D/Russell 1",J2000,1.61154162690654,0.517209914571475,22.659458665718,.3762291200373954,230.84200613,2446251.729143864733,2446240.5,14.,15.0,,,,,,
"   84P/Giclas",J2000,1.840490783412315,.4944679176981627,7.284293770723781,276.4047896990754,112.3893362880986,2456496.572377671349,2455894.5,14.2,6.5,1.80,,,,,
"   85D/Boethin",J2000,1.1346574522589409905748,0.7811606261503803994017,4.2952945910302675613934,37.61838460810365,359.3961137217372,2454813.246563731727,2454252.5,,,,,,,,
"   86P/Wild 3",J2000,2.263511247214475,.3721913239191914,15.47206372065769,179.1867364073657,72.39419568437434,2457115.985222660076,2457683.5,17.2,4.5,0.86,,,,,
"   87P/Bus",J2000,2.101174815284378,.3893476920698341,2.6023944932398,24.75638615410691,181.8898060895848,2456646.401481615152,2457467.5,12.7,14.,0.56,,,,,
"   88P/Howell",J2000,1.355193777318241,.563791733500328,4.383859555425555,235.8528818865332,56.70192116588627,2459119.315404103434,2458274.5,12.1,9.25,4.4,,,,,
"   89P/Russell 2",J2000,2.220560491302702,.4080086717680977,12.07653406440023,250.1412418962987,41.44523182729435,2457737.167700594372,2457560.5,11.2,15.5,2.8,,,,,
"   90P/Gehrels 1",J2000,2.974897324942635,.5097928579287074,9.635376173971069,29.27002672646282,13.2518277429544,2457923.775418387160,2457800.5,7.0,18.,7.8,,,,,
"   91P/Russell 3",J2000,2.60566494659677,.3302241440164385,14.09216573033272,354.8657523066508,247.8959797672859,2453548.590156465527,2454575.5,7.7,21.75,,,,,,
"   92P/Sanguin",J2000,1.825455658882622,.6593254789566613,19.44460631112987,163.7890342412169,181.4589164241891,2457082.683535729799,2457375.5,11.1,17.,2.38,,,,,
"   93P/Lovas 1",J2000,1.700150174908333,.6126650383337702,12.20450342919124,74.89804338193238,339.6274201271978,2457813.952339361232,2457800.5,12.5,10.,,,18.2,,,
"   94P/Russell 4",J2000,2.232884404497138,.364097091875361,6.184105564952371,92.68029303330496,70.90223760577203,2457689.322590591530,2456732.5,13.4,9.,,,20.7,,,
"   96P/Machholz 1",J2000,.1239494080283305,.9591604569014903,58.1379341982923,14.79291874358058,94.25475500848404,2458054.460930588309,2457952.5,13.6,9.,6.4,,,,,
"   97P/Metcalf-Brewington",J2000,2.606604767784335,.4569364650757881,17.86073503208485,228.2246297472055,185.173275165283,2459631.317594906706,2457818.5,13.7,7.75,3.4,,,,,
"   98P/Takamizawa",J2000,1.672338149803353,.560585959923109,10.5459800822991,157.9474151951102,114.7526749114245,2456509.976502286554,2455915.5,14.6,8.75,5.4,,,,,
"   99P/Kowal 1",J2000,4.72601862026136,.2296848037533113,4.337463321740445,174.1919145036272,28.17946893961375,2459677.928452663807,2457013.5,6.7,12.,10.2,,,,,
"  100P/Hartley 1",J2000,2.009714538492619,.4137581328378765,25.58418133370882,181.8760610519012,37.76542853203424,2457480.596489764116,2457108.5,10.0,23.25,,,,,,
"  101P/Chernykh",J2000,2.325040734137612,.5978489621995254,5.033218039468318,277.4145314543655,116.6100450504392,2458856.024447846502,2456929.5,13.7,4.5,5.6,,,,,
"  101P/Chernykh-B",J2000,2.350527046947969,.5947203403123665,5.078327540984246,263.1851639654208,130.2337768015298,2453728.889344207515,2453733.5,13.0,10,,,,,,
"  102P/Shoemaker 1",J2000,1.968583264509834,.4731654920192473,26.2449062377407,18.74460239787177,339.8733382485834,2456536.656015039152,2456078.5,16.2,5.5,3.2,,,,,
"  103P/Hartley 2",J2000,1.064090736214225,.6937864079726741,13.61020132848209,181.302241779634,219.7507501191041,2460230.015677445539,2460113.5,16.1,4.5,1.6,,18.1,,,
"  104P/Kowal 2",J2000,1.073098415756543,.6654527191420735,5.701090049412283,227.2458876459766,207.2135256417651,2459591.117474041756,2459486.5,14.6,12.75,2.0,,,,,
"  105P/Singer Brewster",J2000,2.050865433214605,.4092793954207781,9.170555959381215,46.67797833926166,192.4199353176991,2455983.684681128451,2455923.5,13.4,10.75,2.2,,,,,
"  106P/Schuster",J2000,1.540445925289361,.5895745798472414,20.20038701730994,355.9824843857995,50.31620099018978,2456858.978830647334,2457508.5,11.1,22.75,1.88,,,,,
"  108P/Ciffreo",J2000,1.526125116349005,.5810134476572392,13.98015613499469,356.8617072910779,52.40239463092706,2459498.728166488618,2458257.5,10.9,19.5,3.2,,,,,
"  109P/Swift-Tuttle",J2000,0.959516155068868,0.963225755046038,113.453816997171,152.9821676305871,139.3811920815948,2448968.499784556297,2450000.5,4.5,15.0,26,,,,,
"  110P/Hartley 3",J2000,2.464450156367088,.3162802737463254,11.69836175150857,167.3956117240493,287.5295729652127,2457008.177426532645,2458246.5,4.3,26.75,4.3,,10.153,,,
"  111P/Helin-Roman-Crockett",J2000,3.704303387230362,.1096207704078609,4.228807042165645,3.37794152502789,89.79399820609125,2456323.129239941113,2456320.5,8.4,17.,1.2,,,,,
"  112P/Urata-Niijima",J2000,1.458797689159836,.5874927433257943,24.20145291581962,21.35220190190807,31.9318348258102,2456468.000860755982,2455471.5,14.5,15.,1.8,,,,,
"  113P/Spitaler",J2000,2.118857140428734,.4244931730268198,5.776278013934354,50.02407910643264,14.38569223921093,2457136.257854812591,2457206.5,14.6,8.25,2.2,,,,,
"  114P/Wiseman-Skiff",J2000,1.57940877101019,.5544796058473015,18.27303859921894,172.8433660991442,271.062057267607,2458862.738377750612,2458217.5,13.9,12.25,1.56,,,,,
"  115P/Maury",J2000,2.057402622891182,.5182955789513104,11.66972861001243,121.1138086020009,176.0779968908898,2455839.537669909298,2456992.5,13.0,10.5,2.22,,,,,
"  116P/Wild 4",J2000,2.187086046716201,.3722828736001055,3.607849159431975,173.3109233954221,20.99189725864992,2457399.026936598328,2457489.5,7.6,17.25,,,,,,
"  117P/Helin-Roman-Alu 1",J2000,3.048582394147553,.2549272878421818,8.701709212128032,222.4972609841531,58.87641263639898,2456744.134556945556,2458206.5,6.5,13.5,9,,,,,
"  118P/Shoemaker-Levy 4",J2000,1.831148213388239,.4548481538806305,10.09567182694574,314.4941107883377,142.1152522737233,2459906.727279088049,2459416.5,12.3,11.,4.8,,,,,
"  119P/Parker-Hartley",J2000,3.025194575010935,.2954757933094539,5.183916523000708,181.7563429134197,243.7997492707445,2456751.324481365524,2457209.5,9.6,13.,,,,,,
"  120P/Mueller 1",J2000,2.743862527603342,.3365387805794772,8.79119538756936,30.00802529800133,4.442766953653403,2453277.936965200537,2454349.5,6.6,26.25,3.0,,,,,
"  121P/Shoemaker-Holt 2",J2000,2.652326800884021,.3412675421465018,17.96735297661654,7.932252159615366,98.76554695267762,2453255.515529097447,2454148.5,6.1,19.75,3.24,,,,,
"  122P/de Vico",J2000,0.6593373359243723808020,0.9627088867609727707019,85.382753114444753350653,12.99609193700053,79.62450068849807,2449996.500173375464,2450280.5,7.5,10,,,,,,
"  123P/West-Hartley",J2000,2.126106874531257,.4492702213969574,15.3545455772283,102.9184468350662,46.52737304496928,2458518.839864880326,2457284.5,8.2,18.,,,3.7,,,
"  124P/Mrkos",J2000,1.645341300095149,.5038751327535407,31.52898528901091,183.713094034841,.4145180917763792,2456757.118352218801,2456814.5,16.4,4.5,,,,,,
