name,asciiname,latitude,longitude,country code,admin1 code,population,elevation,timezone,admin1_name,daylight_saving,timezone_raw_offset
Al’met’yevsk,Al'met'yevsk,54.90442,52.3154,RU,73,140437,,Europe/Moscow,Tatarstan Republic,0,3.0
Yekaterinburg,Yekaterinburg,56.8519,60.6122,RU,71,1349772,,Asia/Yekaterinburg,Sverdlovsk,0,5.0
Tyumen,Tyumen,57.15222,65.52722,RU,78,519119,,Asia/Yekaterinburg,Tyumen' Oblast,0,5.0
Tomsk,Tomsk,56.49771,84.97437,RU,75,485519,,Asia/Tomsk,Tomsk Oblast,0,7.0
Tobol’sk,Tobol'sk,58.19807,68.25457,RU,78,113800,,Asia/Yekaterinburg,Tyumen' Oblast,0,5.0
Surgut,Surgut,61.25,73.41667,RU,32,300367,,Asia/Yekaterinburg,Khanty-Mansia,0,5.0
Rubtsovsk,Rubtsovsk,51.51473,81.20613,RU,04,161065,,Asia/Barnaul,Altai Krai,0,7.0
Prokop’yevsk,Prokop'yevsk,53.9059,86.719,RU,29,219000,,Asia/Novokuznetsk,Kemerovo Oblast,0,7.0
Omsk,Omsk,54.99244,73.36859,RU,54,1129281,,Asia/Omsk,Omsk,0,6.0
Noyabrsk,Noyabrsk,63.19309,75.43728,RU,87,110000,,Asia/Yekaterinburg,Yamalo-Nenets,0,5.0
Novosibirsk,Novosibirsk,55.0415,82.9346,RU,53,1419007,,Asia/Novosibirsk,Novosibirsk Oblast,0,7.0
Novokuznetsk,Novokuznetsk,53.7557,87.1099,RU,29,539616,,Asia/Novokuznetsk,Kemerovo Oblast,0,7.0
Norilsk,Norilsk,69.3535,88.2027,RU,91,140800,,Asia/Krasnoyarsk,Krasnoyarskiy,0,7.0
Nizhnevartovsk,Nizhnevartovsk,60.9344,76.5531,RU,32,244937,,Asia/Yekaterinburg,Khanty-Mansia,0,5.0
Nefteyugansk,Nefteyugansk,61.09979,72.60349,RU,32,112632,,Asia/Yekaterinburg,Khanty-Mansia,0,5.0
Miass,Miass,55.045,60.10833,RU,13,167500,,Asia/Yekaterinburg,Chelyabinsk,0,5.0
Mezhdurechensk,Mezhdurechensk,53.69417,88.06028,RU,29,101026,,Asia/Novokuznetsk,Kemerovo Oblast,0,7.0
Leninsk-Kuznetsky,Leninsk-Kuznetsky,54.6567,86.1737,RU,29,109023,,Asia/Novokuznetsk,Kemerovo Oblast,0,7.0
Kyzyl,Kyzyl,51.71081,94.45338,RU,79,108240,,Asia/Krasnoyarsk,Republic of Tyva,0,7.0
Kurgan,Kurgan,55.45,65.33333,RU,40,343129,,Asia/Yekaterinburg,Kurgan Oblast,0,5.0
Krasnoyarsk,Krasnoyarsk,56.01839,92.86717,RU,91,927200,,Asia/Krasnoyarsk,Krasnoyarskiy,0,7.0
Kiselëvsk,Kiselevsk,53.99,86.6621,RU,29,104000,,Asia/Novokuznetsk,Kemerovo Oblast,0,7.0
Kemerovo,Kemerovo,55.33333,86.08333,RU,29,477090,,Asia/Novokuznetsk,Kemerovo Oblast,0,7.0
Kansk,Kansk,56.20167,95.7175,RU,91,101502,,Asia/Krasnoyarsk,Krasnoyarskiy,0,7.0
Kamensk-Ural’skiy,Kamensk-Ural'skiy,56.4185,61.9329,RU,71,182500,,Asia/Yekaterinburg,Sverdlovsk,0,5.0
Chelyabinsk,Chelyabinsk,55.15402,61.42915,RU,13,1062919,,Asia/Yekaterinburg,Chelyabinsk,0,5.0
Biysk,Biysk,52.53639,85.20722,RU,04,215430,,Asia/Barnaul,Altai Krai,0,7.0
Barnaul,Barnaul,53.36056,83.76361,RU,04,599579,,Asia/Barnaul,Altai Krai,0,7.0
Achinsk,Achinsk,56.2694,90.4993,RU,91,117634,,Asia/Krasnoyarsk,Krasnoyarskiy,0,7.0
Abakan,Abakan,53.71556,91.42917,RU,31,167289,,Asia/Krasnoyarsk,Khakasiya Republic,0,7.0
Seversk,Seversk,56.60056,84.88639,RU,75,109844,,Asia/Tomsk,Tomsk Oblast,0,7.0
Yakutsk,Yakutsk,62.03389,129.73306,RU,63,235600,,Asia/Yakutsk,Sakha,0,9.0
Vladivostok,Vladivostok,43.10562,131.87353,RU,59,587022,,Asia/Vladivostok,Primorskiy (Maritime) Kray,0,10.0
Ust’-Ilimsk,Ust'-Ilimsk,58.00056,102.66194,RU,20,100271,,Asia/Irkutsk,Irkutsk Oblast,0,8.0
Ussuriysk,Ussuriysk,43.80291,131.94578,RU,59,157068,,Asia/Vladivostok,Primorskiy (Maritime) Kray,0,10.0
Ulan-Ude,Ulan-Ude,51.82721,107.60627,RU,11,360278,,Asia/Irkutsk,Buryatiya Republic,0,8.0
Nakhodka,Nakhodka,42.81384,132.87348,RU,59,146920,,Asia/Vladivostok,Primorskiy (Maritime) Kray,0,10.0
Komsomolsk-on-Amur,Komsomolsk-on-Amur,50.55034,137.00995,RU,30,275908,,Asia/Vladivostok,Khabarovsk,0,10.0
Khabarovsk,Khabarovsk,48.48271,135.08379,RU,30,579000,,Asia/Vladivostok,Khabarovsk,0,10.0
Irkutsk,Irkutsk,52.29778,104.29639,RU,20,586695,,Asia/Irkutsk,Irkutsk Oblast,0,8.0
Chita,Chita,52.03171,113.50087,RU,93,308500,,Asia/Chita,Transbaikal Territory,0,9.0
Blagoveshchensk,Blagoveshchensk,50.27961,127.5405,RU,05,221296,,Asia/Yakutsk,Amur Oblast,0,9.0
Artëm,Artem,43.3595,132.18887,RU,59,102300,,Asia/Vladivostok,Primorskiy (Maritime) Kray,0,10.0
Angarsk,Angarsk,52.53667,103.88639,RU,20,243158,,Asia/Irkutsk,Irkutsk Oblast,0,8.0
Bratsk,Bratsk,56.1325,101.61417,RU,20,256600,,Asia/Irkutsk,Irkutsk Oblast,0,8.0
Khabarovsk Vtoroy,Khabarovsk Vtoroy,48.43776,135.13329,RU,30,578303,,Asia/Vladivostok,Khabarovsk,0,10.0
Yuzhno-Sakhalinsk,Yuzhno-Sakhalinsk,46.95407,142.73603,RU,64,176484,,Asia/Sakhalin,Sakhalin Oblast,0,11.0
Petropavlovsk-Kamchatsky,Petropavlovsk-Kamchatsky,53.04444,158.65076,RU,92,187282,,Asia/Kamchatka,Kamchatka,0,12.0
Chertanovo Yuzhnoye,Chertanovo Yuzhnoye,55.59072,37.59519,RU,48,142000,,Europe/Moscow,Moscow,0,3.0
Orekhovo-Borisovo,Orekhovo-Borisovo,55.61252,37.72639,RU,48,144000,,Europe/Moscow,Moscow,0,3.0
Petrogradka,Petrogradka,59.96567,30.31154,RU,66,130455,,Europe/Moscow,St.-Petersburg,0,3.0
Vasyl'evsky Ostrov,Vasyl'evsky Ostrov,59.94091,30.25377,RU,66,203058,,Europe/Moscow,St.-Petersburg,0,3.0
Kalininskiy,Kalininskiy,59.99675,30.3899,RU,66,504641,,Europe/Moscow,St.-Petersburg,0,3.0
Krasnogvargeisky,Krasnogvargeisky,59.97305,30.47607,RU,66,337091,,Europe/Moscow,St.-Petersburg,0,3.0
Admiralteisky,Admiralteisky,59.90839,30.28484,RU,66,157897,,Europe/Moscow,St.-Petersburg,0,3.0
Akademicheskoe,Akademicheskoe,60.01375,30.39471,RU,42,103304,,Europe/Moscow,Leningradskaya Oblast',0,3.0
Centralniy,Centralniy,59.93111,30.36072,RU,66,214625,,Europe/Moscow,St.-Petersburg,0,3.0
Kigali,Kigali,-1.94995,30.05885,RW,12,745261,,Africa/Kigali,Kigali,0,2.0
Yanbu,Yanbu,24.08954,38.0618,SA,05,200161,,Asia/Riyadh,Medina Region,0,3.0
Tabuk,Tabuk,28.3998,36.57151,SA,19,455450,,Asia/Riyadh,Tabuk Region,0,3.0
Sulţānah,Sultanah,24.49258,39.58572,SA,05,946697,,Asia/Riyadh,Medina Region,0,3.0
Sakakah,Sakakah,29.96974,40.20641,SA,20,128332,,Asia/Riyadh,Al Jawf Region,0,3.0
Najrān,Najran,17.49326,44.12766,SA,16,258573,,Asia/Riyadh,Najran Region,0,3.0
Mecca,Mecca,21.42664,39.82563,SA,14,1323624,,Asia/Riyadh,Mecca Region,0,3.0
Khamis Mushait,Khamis Mushait,18.3,42.73333,SA,11,387553,,Asia/Riyadh,'Asir Region,0,3.0
Jizan,Jizan,16.88917,42.55111,SA,17,105198,,Asia/Riyadh,Jazan Region,0,3.0
Jeddah,Jeddah,21.49012,39.18624,SA,14,2867446,,Asia/Riyadh,Mecca Region,0,3.0
Ha'il,Ha'il,27.52188,41.69073,SA,13,267005,,Asia/Riyadh,Ha'il Region,0,3.0
Hafar Al-Batin,Hafar Al-Batin,28.43279,45.97077,SA,06,271642,,Asia/Riyadh,Eastern Province,0,3.0
Buraydah,Buraydah,26.32599,43.97497,SA,08,391336,,Asia/Riyadh,Al-Qassim Region,0,3.0
Ta’if,Ta'if,21.27028,40.41583,SA,14,530848,,Asia/Riyadh,Mecca Region,0,3.0
Riyadh,Riyadh,24.68773,46.72185,SA,10,4205961,,Asia/Riyadh,Riyadh Region,0,3.0
Arar,Arar,30.97531,41.03808,SA,15,148540,,Asia/Riyadh,Northern Borders Region,0,3.0
Qurayyat,Qurayyat,31.33176,37.34282,SA,20,102903,,Asia/Riyadh,Al Jawf Region,0,3.0
Al Mubarraz,Al Mubarraz,25.40768,49.59028,SA,06,290802,,Asia/Riyadh,Eastern Province,0,3.0
Medina,Medina,24.46861,39.61417,SA,05,1300000,,Asia/Riyadh,Medina Region,0,3.0
Khobar,Khobar,26.27944,50.20833,SA,06,165799,,Asia/Riyadh,Eastern Province,0,3.0
Al Kharj,Al Kharj,24.15541,47.33457,SA,10,425300,,Asia/Riyadh,Riyadh Region,0,3.0
Al Jubayl,Al Jubayl,27.0174,49.62251,SA,06,237274,,Asia/Riyadh,Eastern Province,0,3.0
Al Hufūf,Al Hufuf,25.36467,49.58764,SA,06,293179,,Asia/Riyadh,Eastern Province,0,3.0
Dammam,Dammam,26.43442,50.10326,SA,06,768602,,Asia/Riyadh,Eastern Province,0,3.0
Abha,Abha,18.21639,42.50528,SA,11,210886,,Asia/Riyadh,'Asir Region,0,3.0
Sabt Alalayah,Sabt Alalayah,19.5773,41.96357,SA,11,100000,2800,Asia/Riyadh,'Asir Region,0,3.0
Wad Medani,Wad Medani,14.40118,33.51989,SD,38,332714,,Africa/Khartoum,Al Jazirah,0,2.0
Omdurman,Omdurman,15.64453,32.47773,SD,29,1200000,,Africa/Khartoum,Khartoum,0,2.0
Singa,Singa,13.1483,33.93117,SD,58,250000,,Africa/Khartoum,Sinnar,0,2.0
Sinnar,Sinnar,13.56907,33.56718,SD,58,130122,,Africa/Khartoum,Sinnar,0,2.0
Rabak,Rabak,13.18087,32.73999,SD,41,135281,,Africa/Khartoum,White Nile,0,2.0
Nyala,Nyala,12.04888,24.88069,SD,49,565734,,Africa/Khartoum,Southern Darfur,0,2.0
Kosti,Kosti,13.1629,32.66347,SD,41,345068,,Africa/Khartoum,White Nile,0,2.0
Kassala,Kassala,15.45099,36.39998,SD,52,401477,,Africa/Khartoum,Kassala,0,2.0
Port Sudan,Port Sudan,19.61745,37.21644,SD,36,489725,,Africa/Khartoum,Red Sea,0,2.0
Atbara,Atbara,17.70217,33.98638,SD,53,107930,,Africa/Khartoum,River Nile,0,2.0
An Nuhūd,An Nuhud,12.7,28.43333,SD,62,108008,,Africa/Khartoum,West Kordofan State,0,2.0
El Obeid,El Obeid,13.18421,30.21669,SD,56,393311,,Africa/Khartoum,North Kordofan,0,2.0
Al Qadarif,Al Qadarif,14.03493,35.38344,SD,39,363945,,Africa/Khartoum,Al Qadarif,0,2.0
Al Manāqil,Al Manaqil,14.2459,32.9891,SD,38,128297,,Africa/Khartoum,Al Jazirah,0,2.0
Khartoum,Khartoum,15.55177,32.53241,SD,29,1974647,,Africa/Khartoum,Khartoum,0,2.0
Geneina,Geneina,13.45262,22.44725,SD,47,162981,,Africa/Khartoum,Western Darfur,0,2.0
El Fasher,El Fasher,13.62793,25.34936,SD,55,252609,,Africa/Khartoum,Northern Darfur,0,2.0
El Daein,El Daein,11.46186,26.12583,SD,60,264734,,Africa/Khartoum,Eastern Darfur,0,2.0
Ed Damer,Ed Damer,17.59898,33.97205,SD,53,103941,,Africa/Khartoum,River Nile,0,2.0
Ad-Damazin,Ad-Damazin,11.7891,34.3592,SD,42,186051,,Africa/Khartoum,Blue Nile,0,2.0
Gereida,Gereida,11.27543,25.14026,SD,49,120000,,Africa/Khartoum,Southern Darfur,0,2.0
Västerås,Vaesteras,59.61617,16.55276,SE,25,117746,,Europe/Stockholm,Vaestmanland,1,1.0
Uppsala,Uppsala,59.85882,17.63889,SE,21,149245,,Europe/Stockholm,Uppsala,1,1.0
Stockholm,Stockholm,59.32938,18.06871,SE,26,1515017,,Europe/Stockholm,Stockholm,1,1.0
Sollentuna,Sollentuna,59.42804,17.95093,SE,26,139606,,Europe/Stockholm,Stockholm,1,1.0
Södermalm,Soedermalm,59.31278,18.07577,SE,26,127323,,Europe/Stockholm,Stockholm,1,1.0
Örebro,OErebro,59.27412,15.2066,SE,15,115765,,Europe/Stockholm,OErebro,1,1.0
Malmö,Malmoe,55.60587,13.00073,SE,27,301706,10,Europe/Stockholm,Skane,1,1.0
Linköping,Linkoeping,58.41086,15.62157,SE,16,106502,,Europe/Stockholm,OEstergoetland,1,1.0
Helsingborg,Helsingborg,56.04673,12.69437,SE,27,104250,,Europe/Stockholm,Skane,1,1.0
Göteborg,Goeteborg,57.70716,11.96679,SE,28,572799,,Europe/Stockholm,Vaestra Goetaland,1,1.0
Singapore,Singapore,1.28967,103.85007,SG,01,3547809,,Asia/Singapore,,0,8.0
Woodlands,Woodlands,1.43801,103.78877,SG,03,252530,,Asia/Singapore,,0,8.0
Ljubljana,Ljubljana,46.05108,14.50513,SI,61,272220,,Europe/Ljubljana,Ljubljana,1,1.0
Košice,Kosice,48.71395,21.25808,SK,03,236563,,Europe/Bratislava,Kosicky kraj,1,1.0
Bratislava,Bratislava,48.14816,17.10674,SK,02,423737,,Europe/Bratislava,Bratislava,1,1.0
Kenema,Kenema,7.87687,-11.19025,SL,01,143137,,Africa/Freetown,Eastern Province,0,0.0
Freetown,Freetown,8.48714,-13.2356,SL,04,802639,,Africa/Freetown,Western Area,0,0.0
Bo,Bo,7.96472,-11.73833,SL,03,174354,,Africa/Freetown,Southern Province,0,0.0
Ziguinchor,Ziguinchor,12.56801,-16.27326,SN,12,159778,,Africa/Dakar,Ziguinchor,0,0.0
Touba,Touba,14.85,-15.88333,SN,03,529176,,Africa/Dakar,Diourbel,0,0.0
Tiébo,Tiebo,14.63333,-16.23333,SN,03,100289,,Africa/Dakar,Diourbel,0,0.0
Thiès Nones,Thies Nones,14.78333,-16.96667,SN,07,252320,,Africa/Dakar,Thies,0,0.0
Thiès,Thies,14.78944,-16.92602,SN,07,320000,,Africa/Dakar,Thies,0,0.0
Saint-Louis,Saint-Louis,16.01793,-16.48962,SN,14,176000,,Africa/Dakar,Saint-Louis,0,0.0
Pikine,Pikine,14.76457,-17.39071,SN,01,874062,,Africa/Dakar,Dakar,0,0.0
Kaolack,Kaolack,14.15197,-16.07259,SN,10,172305,,Africa/Dakar,Kaolack,0,0.0
Dakar,Dakar,14.6937,-17.44406,SN,01,2476400,,Africa/Dakar,Dakar,0,0.0
Mogadishu,Mogadishu,2.03711,45.34375,SO,02,2587183,,Africa/Mogadishu,Banaadir,0,3.0
Marka,Marka,1.71594,44.77166,SO,14,230100,,Africa/Mogadishu,Lower Shabeelle,0,3.0
Kismayo,Kismayo,-0.35817,42.54536,SO,09,234852,,Africa/Mogadishu,Lower Juba,0,3.0
Jamaame,Jamaame,0.06968,42.74497,SO,09,185270,,Africa/Mogadishu,Lower Juba,0,3.0
Hargeysa,Hargeysa,9.56,44.065,SO,20,477876,,Africa/Mogadishu,Woqooyi Galbeed,0,3.0
Berbera,Berbera,10.43959,45.01432,SO,20,242344,,Africa/Mogadishu,Woqooyi Galbeed,0,3.0
Baidoa,Baidoa,3.11383,43.6498,SO,04,129839,,Africa/Mogadishu,Bay,0,3.0
Paramaribo,Paramaribo,5.86638,-55.16682,SR,16,223757,,America/Paramaribo,Paramaribo,0,-3.0
Winejok,Winejok,9.01222,27.57081,SS,05,300000,,Africa/Juba,Northern Bahr al Ghazal,0,3.0
Wau,Wau,7.70111,27.98972,SS,09,127384,,Africa/Juba,Western Bahr al Ghazal,0,3.0
Malakal,Malakal,9.53342,31.66049,SS,07,160765,,Africa/Juba,Upper Nile,0,3.0
Juba,Juba,4.85165,31.58247,SS,01,450000,,Africa/Juba,Central Equatoria,0,3.0
Soyapango,Soyapango,13.71024,-89.13989,SV,10,329708,,America/El_Salvador,San Salvador,0,-6.0
Santa Ana,Santa Ana,13.99417,-89.55972,SV,11,176661,,America/El_Salvador,Santa Ana,0,-6.0
San Salvador,San Salvador,13.68935,-89.18718,SV,10,525990,,America/El_Salvador,San Salvador,0,-6.0
San Miguel,San Miguel,13.48333,-88.18333,SV,09,161880,,America/El_Salvador,San Miguel,0,-6.0
Santa Tecla,Santa Tecla,13.67694,-89.27972,SV,05,124694,,America/El_Salvador,La Libertad,0,-6.0
Mejicanos,Mejicanos,13.72397,-89.188,SV,10,160317,,America/El_Salvador,San Salvador,0,-6.0
Apopa,Apopa,13.80722,-89.17917,SV,10,112158,,America/El_Salvador,San Salvador,0,-6.0
Idlib,Idlib,35.93062,36.63393,SY,12,128840,,Asia/Damascus,Idlib,1,2.0
Homs,Homs,34.72682,36.72339,SY,11,775404,,Asia/Damascus,Homs,1,2.0
Ḩamāh,Hamah,35.13179,36.75783,SY,10,460602,,Asia/Damascus,Hama,1,2.0
Aleppo,Aleppo,36.20124,37.16117,SY,09,1602264,,Asia/Damascus,Aleppo,1,2.0
Dūmā,Duma,33.57175,36.4027,SY,08,111864,,Asia/Damascus,Rif-dimashq,1,2.0
Damascus,Damascus,33.5102,36.29128,SY,13,1569394,,Asia/Damascus,Dimashq,1,2.0
Deir ez-Zor,Deir ez-Zor,35.33588,40.14084,SY,07,242565,,Asia/Damascus,Deir ez-Zor,1,2.0
Ar Raqqah,Ar Raqqah,35.95283,39.00788,SY,04,177636,,Asia/Damascus,Ar-Raqqah,1,2.0
Latakia,Latakia,35.53168,35.79011,SY,02,340181,,Asia/Damascus,Latakia,1,2.0
Al Bāb,Al Bab,36.37051,37.5157,SY,09,130745,,Asia/Damascus,Aleppo,1,2.0
Manzini,Manzini,-26.49884,31.38004,SZ,03,110537,,Africa/Mbabane,Manzini,0,2.0
Sarh,Sarh,9.14555,18.38331,TD,17,102528,,Africa/Ndjamena,Moyen-Chari,0,1.0
N'Djamena,N'Djamena,12.10672,15.0444,TD,21,721081,,Africa/Ndjamena,N'Djamena,0,1.0
Moundou,Moundou,8.57437,16.07722,TD,08,135167,,Africa/Ndjamena,Logone Occidental,0,1.0
Sokodé,Sokode,8.98333,1.13333,TG,22,117811,,Africa/Lome,Centrale,0,0.0
Lomé,Lome,6.12874,1.22154,TG,24,749700,,Africa/Lome,Maritime,0,0.0
Kara,Kara,9.55111,1.18611,TG,23,104207,,Africa/Lome,Kara,0,0.0
Surat Thani,Surat Thani,9.14011,99.33311,TH,60,127201,,Asia/Bangkok,Surat Thani,0,7.0
Nakhon Si Thammarat,Nakhon Si Thammarat,8.43333,99.96667,TH,64,120836,,Asia/Bangkok,Nakhon Si Thammarat,0,7.0
Lampang,Lampang,18.29232,99.49277,TH,06,156139,,Asia/Bangkok,Lampang,0,7.0
Chiang Mai,Chiang Mai,18.79038,98.98468,TH,02,200952,,Asia/Bangkok,Chiang Mai,0,7.0
Udon Thani,Udon Thani,17.41567,102.78589,TH,76,247231,,Asia/Bangkok,Udon Thani,0,7.0
Ubon Ratchathani,Ubon Ratchathani,15.23844,104.84866,TH,75,122533,,Asia/Bangkok,Ubon Ratchathani,0,7.0
Si Racha,Si Racha,13.17372,100.93111,TH,46,178916,,Asia/Bangkok,Chon Buri,0,7.0
Samut Prakan,Samut Prakan,13.59934,100.59675,TH,42,388920,,Asia/Bangkok,Samut Prakan,0,7.0
Rayong,Rayong,12.68095,101.25798,TH,47,106737,,Asia/Bangkok,Rayong,0,7.0
Phra Pradaeng,Phra Pradaeng,13.65855,100.53362,TH,42,171333,,Asia/Bangkok,Samut Prakan,0,7.0
Phitsanulok,Phitsanulok,16.82481,100.25858,TH,12,103427,,Asia/Bangkok,Phitsanulok,0,7.0
Pak Kret,Pak Kret,13.91301,100.49883,TH,38,182926,,Asia/Bangkok,Nonthaburi,0,7.0
Mueang Nonthaburi,Mueang Nonthaburi,13.86075,100.51477,TH,38,291555,,Asia/Bangkok,Nonthaburi,0,7.0
Nakhon Ratchasima,Nakhon Ratchasima,14.97066,102.10196,TH,27,208781,,Asia/Bangkok,Nakhon Ratchasima,0,7.0
Nakhon Pathom,Nakhon Pathom,13.8196,100.04427,TH,53,117927,,Asia/Bangkok,Nakhon Pathom,0,7.0
Bangkok,Bangkok,13.75398,100.50144,TH,40,5104476,,Asia/Bangkok,Bangkok,0,7.0
Khon Kaen,Khon Kaen,16.44671,102.833,TH,22,147579,,Asia/Bangkok,Khon Kaen,0,7.0
Khlong Luang,Khlong Luang,14.06467,100.64578,TH,39,118551,,Asia/Bangkok,Pathum Thani,0,7.0
Hat Yai,Hat Yai,7.00836,100.47668,TH,68,191696,,Asia/Bangkok,Songkhla,0,7.0
Chon Buri,Chon Buri,13.3622,100.98345,TH,46,219164,,Asia/Bangkok,Chon Buri,0,7.0
Dushanbe,Dushanbe,38.53575,68.77905,TJ,04,679400,,Asia/Dushanbe,Dushanbe,0,5.0
Khujand,Khujand,40.28256,69.62216,TJ,03,144865,,Asia/Dushanbe,Sughd,0,5.0
Dili,Dili,-8.55861,125.57361,TL,DI,150000,,Asia/Dili,Dili,0,9.0
Ashgabat,Ashgabat,37.95,58.38333,TM,S,727700,,Asia/Ashgabat,Ashgabat,0,5.0
Daşoguz,Dasoguz,41.83625,59.96661,TM,03,166500,,Asia/Ashgabat,Dasoguz,0,5.0
Mary,Mary,37.59378,61.83031,TM,05,114680,,Asia/Ashgabat,Mary,0,5.0
Türkmenabat,Turkmenabat,39.07328,63.57861,TM,04,234817,,Asia/Ashgabat,Lebap,0,5.0
Tunis,Tunis,36.81897,10.16579,TN,36,693210,,Africa/Tunis,Tunis,0,1.0
Sousse,Sousse,35.82539,10.63699,TN,23,164123,,Africa/Tunis,Susah,0,1.0
Sfax,Sfax,34.74056,10.76028,TN,32,277278,,Africa/Tunis,Safaqis,0,1.0
Gabès,Gabes,33.88146,10.0982,TN,29,110075,,Africa/Tunis,Qabis,0,1.0
Bizerte,Bizerte,37.27442,9.87391,TN,18,115268,,Africa/Tunis,Banzart,0,1.0
Kairouan,Kairouan,35.6781,10.09633,TN,03,119794,,Africa/Tunis,Kairouan,0,1.0
Viranşehir,Viransehir,37.22349,39.75519,TR,63,154163,,Europe/Istanbul,Sanliurfa,0,3.0
Van,Van,38.49457,43.38323,TR,65,371713,,Europe/Istanbul,Van,0,3.0
Uşak,Usak,38.67351,29.4058,TR,64,152862,,Europe/Istanbul,Usak,0,3.0
Şanlıurfa,Sanliurfa,37.16708,38.79392,TR,63,449549,,Europe/Istanbul,Sanliurfa,0,3.0
Turgutlu,Turgutlu,38.49533,27.6997,TR,45,103292,,Europe/Istanbul,Manisa,0,3.0
Tarsus,Tarsus,36.91766,34.89277,TR,32,256482,,Europe/Istanbul,Mersin,0,3.0
Siverek,Siverek,37.75503,39.31667,TR,63,175341,,Europe/Istanbul,Sanliurfa,0,3.0
Sivas,Sivas,39.74833,37.01611,TR,58,264022,,Europe/Istanbul,Sivas,0,3.0
Siirt,Siirt,37.9293,41.94134,TR,74,114034,,Europe/Istanbul,Siirt,0,3.0
Osmaniye,Osmaniye,37.07417,36.24778,TR,91,202837,,Europe/Istanbul,Osmaniye,0,3.0
Nazilli,Nazilli,37.91631,28.32225,TR,09,119370,,Europe/Istanbul,Aydin,0,3.0
Mersin,Mersin,36.81196,34.63886,TR,32,537842,,Europe/Istanbul,Mersin,0,3.0
Manisa,Manisa,38.61202,27.42647,TR,45,243971,,Europe/Istanbul,Manisa,0,3.0
Malatya,Malatya,38.35018,38.31667,TR,44,441805,,Europe/Istanbul,Malatya,0,3.0
Kütahya,Kutahya,39.42417,29.98333,TR,43,185008,,Europe/Istanbul,Kuetahya,0,3.0
Konya,Konya,37.87135,32.48464,TR,71,875530,,Europe/Istanbul,Konya,0,3.0
Kızıltepe,Kiziltepe,37.18836,40.57723,TR,72,150174,,Europe/Istanbul,Mardin,0,3.0
Kırıkkale,Kirikkale,39.84528,33.50639,TR,79,211138,,Europe/Istanbul,Kirikkale,0,3.0
Kayseri,Kayseri,38.73222,35.48528,TR,38,592840,,Europe/Istanbul,Kayseri,0,3.0
Karaman,Karaman,37.18111,33.215,TR,78,120399,,Europe/Istanbul,Karaman,0,3.0
Kahramanmaraş,Kahramanmaras,37.5847,36.92641,TR,46,376045,,Europe/Istanbul,Kahramanmaras,0,3.0
İzmir,Izmir,38.41273,27.13838,TR,35,2500603,,Europe/Istanbul,Izmir,0,3.0
Isparta,Isparta,37.76444,30.55222,TR,33,172334,,Europe/Istanbul,Isparta,0,3.0
İskenderun,Iskenderun,36.58718,36.17347,TR,31,159965,,Europe/Istanbul,Hatay,0,3.0
Gaziantep,Gaziantep,37.05944,37.3825,TR,83,1065975,,Europe/Istanbul,Gaziantep,0,3.0
Eskişehir,Eskisehir,39.77667,30.52056,TR,26,514869,,Europe/Istanbul,Eskisehir,0,3.0
Erzurum,Erzurum,39.90861,41.27694,TR,25,420691,,Europe/Istanbul,Erzurum,0,3.0
Erzincan,Erzincan,39.73919,39.49015,TR,24,114027,,Europe/Istanbul,Erzincan,0,3.0
Elazığ,Elazig,38.67431,39.22321,TR,23,298004,,Europe/Istanbul,Elazig,0,3.0
Diyarbakır,Diyarbakir,37.91363,40.21721,TR,21,644763,,Europe/Istanbul,Diyarbakir,0,3.0
Denizli,Denizli,37.77417,29.0875,TR,20,313238,,Europe/Istanbul,Denizli,0,3.0
Batman,Batman,37.88738,41.13221,TR,76,381990,540,Europe/Istanbul,Batman,0,3.0
Balıkesir,Balikesir,39.64917,27.88611,TR,10,238151,,Europe/Istanbul,Balikesir,0,3.0
Aydın,Aydin,37.84501,27.83963,TR,09,163022,,Europe/Istanbul,Aydin,0,3.0
Antalya,Antalya,36.90812,30.69556,TR,07,758188,,Europe/Istanbul,Antalya,0,3.0
Antakya,Antakya,36.20655,36.15722,TR,31,210000,,Europe/Istanbul,Hatay,0,3.0
Ankara,Ankara,39.91987,32.85427,TR,68,3517182,850,Europe/Istanbul,Ankara,0,3.0
Alanya,Alanya,36.54375,31.99982,TR,07,112969,,Europe/Istanbul,Antalya,0,3.0
Aksaray,Aksaray,38.37255,34.02537,TR,75,152201,,Europe/Istanbul,Aksaray,0,3.0
Afyonkarahisar,Afyonkarahisar,38.75667,30.54333,TR,03,146136,,Europe/Istanbul,Afyonkarahisar,0,3.0
Adıyaman,Adiyaman,37.76441,38.27629,TR,02,223744,,Europe/Istanbul,Adiyaman,0,3.0
Adana,Adana,36.98615,35.32531,TR,81,1248988,,Europe/Istanbul,Adana,0,3.0
Batikent,Batikent,39.96833,32.73083,TR,68,300000,,Europe/Istanbul,Ankara,0,3.0
Zonguldak,Zonguldak,41.45139,31.79305,TR,85,100229,,Europe/Istanbul,Zonguldak,0,3.0
Zeytinburnu,Zeytinburnu,40.99441,28.90417,TR,34,288743,,Europe/Istanbul,Istanbul,0,3.0
Üsküdar,UEskuedar,41.02274,29.01366,TR,34,582666,,Europe/Istanbul,Istanbul,0,3.0
Umraniye,Umraniye,41.01643,29.12476,TR,34,573265,,Europe/Istanbul,Istanbul,0,3.0
Turhal,Turhal,40.3875,36.08111,TR,60,110884,,Europe/Istanbul,Tokat,0,3.0
