2.217,67.401,10
2.197,67.448,10
2.126,67.468,10
2.005,67.472,10
1.885,67.489,10
1.778,67.495,10
1.631,67.483,10
1.608,67.469,10
1.568,67.442,10
1.565,67.396,10
1.527,67.385,10
1.452,67.387,10
1.384,67.421,10
1.395,67.453,10
1.373,67.480,10
1.338,67.508,10
1.255,67.538,10
1.036,67.571,10
0.892,67.600,10
0.709,67.634,10
0.564,67.639,10
0.417,67.639,10
0.365,67.625,10
0.304,67.597,10
0.243,67.542,10
0.233,67.527,10
0.097,67.527,10
0.027,67.536,10
359.892,67.527,10
359.819,67.499,10
359.735,67.436,10
359.759,67.415,10
359.810,67.425,10
359.880,67.413,10
359.930,67.402,10
0.050,67.407,10
0.135,67.407,10
0.158,67.384,10
0.111,67.350,10
0.073,67.327,10
0.036,67.303,10
0.000,67.248,10
0.050,67.210,10
0.170,67.174,10
0.266,67.132,10
0.274,67.064,10
0.265,67.009,10
0.324,66.982,10
0.415,66.946,10
0.465,66.908,10
0.487,66.870,10
0.449,66.823,10
0.412,66.776,10
0.353,66.746,10
0.389,66.670,10
0.564,66.648,10
0.752,66.627,10
0.938,66.619,10
1.081,66.602,10
1.289,66.615,10
1.459,66.649,10
1.615,66.696,10
1.758,66.737,10
1.844,66.788,10
1.810,66.829,10
1.754,66.863,10
1.675,66.914,10
1.681,66.988,10
1.742,67.011,10
106.326,-12.315,11
106.266,-12.272,11
106.266,-12.303,11
106.260,-12.343,11
106.261,-12.368,11
106.276,-12.394,11
106.328,-12.394,11
106.370,-12.373,11
106.413,-12.307,11
106.373,-12.248,11
106.342,-12.231,11
106.336,-12.235,11
106.283,-12.255,11
106.273,-12.265,11
106.268,-12.272,11
187.822,-63.494,12
187.557,-63.515,12
187.169,-63.597,12
186.998,-63.678,12
186.956,-63.784,12
187.172,-63.929,12
187.857,-64.089,12
188.170,-64.218,12
188.261,-64.358,12
188.091,-64.429,12
187.720,-64.467,12
187.474,-64.468,12
187.233,-64.540,12
187.108,-64.690,12
187.167,-64.976,12
187.146,-65.310,12
187.007,-65.743,12
186.899,-66.042,12
186.984,-66.192,12
187.287,-66.261,12
187.733,-66.197,12
187.972,-66.087,12
188.468,-65.984,12
189.153,-65.919,12
189.625,-65.737,12
190.136,-65.598,12
190.516,-65.544,12
190.991,-65.522,12
191.393,-65.446,12
191.468,-65.330,12
191.753,-65.118,12
